NSE,KGE,RMSE,R2,lake
-1.3877295803650758,-1.4383329379159209,4.3267602081817484,-1.3877294467811865,eagle
0.7714886506832286,0.6977255140373511,2.8279813210174485,0.7714886412834293,rimov
0.8612447171012827,0.8225359268082189,2.3459181313959654,0.8612446927809638,scharmutzelsee
0.7589693656667167,0.7221904997531042,3.415358405230259,0.7589693479138588,sparkling
0.9211108979097788,0.8374884048307576,1.6041303974582133,0.9211109008615725,stechlin
0.8414337664503992,0.8092557406037393,1.9207523099680437,0.8414337575738269,tahoe
0.873913694490446,0.7155378531862363,2.812431534525623,0.8739136938618149,nohipalovalgejaerv
0.716964315333663,0.6115438708730135,2.295785617830002,0.7169643004688011,mozhaysk
0.60938531796601,0.5839104055252852,3.7859262743264845,0.6093853287721867,mueggelsee
0.8714006748160354,0.8267422384388995,2.739825812130763,0.8714006798169164,harp
0.9491415709931548,0.8812387674808788,1.6711362392128744,0.949141569164353,mendota
0.9100497559359263,0.8784584109904414,1.7677075772027315,0.9100497524205217,paaijarvi
0.9709534421356565,0.9519633340966487,1.3376701212617799,0.9709534426997111,delavan
0.867906004906451,0.7569339250547602,2.8650379531566754,0.8679060126405103,murten
0.9810419172006408,0.9748644390147524,1.1236884221082413,0.9810419175856806,okauchee
-53921.600513991114,-53922.03810074664,1119.834363638687,-53921.60098736442,alqueva
0.9184281447328229,0.8847559987173039,1.6257972616413645,0.9184281435080999,arendsee
0.33840705791237835,0.33463853533054155,2.4588885885269587,0.3384070603781115,argyle
0.711911473627568,0.5796836208780631,2.4436551882756112,0.7119114768117316,sammamish
0.6948425914660712,0.4757092970051805,2.4746244684165086,0.694842596955858,sau
0.4002559428371254,0.2963590262529274,4.419595391027123,0.40025593991950603,sunapee
0.3465418436318697,0.10550535336572331,6.648235993301261,0.346541861463755,troutbog
0.7245266743081517,0.5087422364706794,3.551082889802936,0.7245266775199213,ngoring
0.577071168985892,0.5694216387344417,3.3828111917271975,0.5770711834422367,troutlake
0.9557125891281129,0.908899503982628,0.9756714652751676,0.9557125924396666,dickie
0.7993461552041224,0.6045633136036551,2.365695125757172,0.7993461576992237,tarawera
-0.4883745360470606,-0.6681090548755924,2.8296648885102904,-0.4883745389781553,toolik
0.9283906546566011,0.9108106003438424,2.0363590393988305,0.9283906566641288,wingra
0.6125327271057818,0.38468096239391947,3.4104881988681006,0.6125327310823345,zlutice
0.2042419776255192,0.03301898627251598,4.209967633983207,0.2042419721682155,zurich
0.9265238450881323,0.8534029943181436,1.8786417505005544,0.9265238425757201,bigmuskellunge
0.8426688826461444,0.7382385899629906,2.030558601648516,0.8426688817236929,blackoak
0.9563907744037775,0.8828784821570418,1.1681992548453344,0.9563907721938775,burleygriffin
0.8845101933709663,0.7660538450218773,3.046882741518665,0.8845102019512479,crystalbog
0.7035103626113478,0.6888487844487671,3.5745375485252264,0.7035103681985226,crystallake
0.8738239983857725,0.8448483432170777,2.0533107024542847,0.8738239979761389,esthwaitewater
0.49389729510191793,0.4494434232907264,4.743425712021626,0.4938973188456306,vortsjaerv
0.8387723944846166,0.735213775952348,1.6623269943940444,0.8387723986507662,twosisters
0.9519587416343043,0.8631197109054272,1.7789809371866387,0.951958739119099,erken
0.9274767811651892,0.894962538555515,1.8243384307336616,0.927476778387112,ekoln
0.7364889632512304,0.4594705794304266,3.7162122909214883,0.7364889384755073,langtjern
-1.4038138407231178,-1.4259036236254796,4.705647810316003,-1.4038137473989423,laramie
0.9345338556737488,0.8753275779968276,1.8541826648348059,0.9345338549277331,monona
0.9184926892276932,0.8252631426196589,1.5145220571264515,0.9184926873736244,rappbode
0.9298084917859536,0.9137776073709383,2.572932461961438,0.9298084866708398,hulun
0.6200294953714993,0.4054545654406253,3.3198424152327286,0.6200294851859942,klicava
0.8889894917762936,0.7157489127478727,2.7553737247109917,0.8889894982430684,kuivajarvi
0.5788563086182212,0.5426769613306508,2.8869870816705943,0.5788563288973143,kinneret
0.8354778383292396,0.8028557878374352,2.387749299370167,0.8354778417749207,neuchatel
-250156.14864493933,-250156.62524401653,3635.279912799854,-250156.12729112298,vendyurskoe
0.9004935570238182,0.8737191181711602,1.617494392057504,0.9004935500322779,washington
0.9030581334508423,0.8031638750096665,1.4742061215099738,0.9030581338102465,feeagh
0.6749263158997907,0.672683145173858,3.251466042730824,0.6749263031041484,fallingcreek
0.9597492142872968,0.9179444955636888,1.1173702253987308,0.9597492140723995,hassel
0.9134365429971155,0.7370425538092651,1.8575844976397915,0.9134365477603277,windermere
0.6377110272136612,0.5040741817757122,2.8359402133087386,0.6377110250278288,kilpisjarvi
0.9439172042768378,0.8003419219560886,1.7022623183806802,0.9439172014623213,bryrup
0.8382689052725756,0.755674814050175,2.846213527492005,0.8382689094798643,chao
0.9378512284238832,0.8874840010303846,1.7298773175580389,0.9378512300559175,fish
0.4310161291913224,0.39786592827797373,3.8762486182987166,0.431016151922923,great
0.9439490836206506,0.8834095181838013,1.5602269043982577,0.943949086841999,green
-0.22561140646045286,-0.24365233153992616,0.8188113494159976,-0.22561145822665862,kivu
0.38408284014205396,0.24355667245691925,3.644629303291221,0.3840828688196062,thun
0.7577329101437488,0.7533390335511324,2.011742865259992,0.7577329097819074,annie
0.9604236101128363,0.9452728641030474,0.838125223657135,0.9604236103108366,rotorua
-2.1536198253587076,-2.1832441363665134,2.257572229138101,-2.153619812061016,bosumtwi
-19.111695576079754,-19.507619435642894,7.508105205036715,-19.11169595237429,taihu
0.24604712134845763,0.0734596860813479,4.120153352279912,0.24604711898788767,lowerzurich
0.7991935342840661,0.7872815682970414,1.7471653460647878,0.7991935248281405,mtbold
0.7912001050509077,0.5728629316954147,3.7077376490397422,0.7912001151982822,nohipalomustjaerv
0.9234402192635972,0.8389812979187679,1.836481350182291,0.9234402196583575,biel
0.9577709650934221,0.9463101132520574,1.5328869261117897,0.9577709631359316,allequash
